question_id,video_id,start,end
Sequence_T1_4722,72VJD,0.0,9.6
Sequence_T1_4723,72VJD,4.3,21.2
Sequence_T1_4724,72VJD,4.1,21.2
Sequence_T1_4725,UJJ6Z,0.0,10.5
Sequence_T1_4726,UJJ6Z,4.1,16.6
Sequence_T1_4727,DQ1TU,0.1,9.0
Sequence_T1_4728,DQ1TU,0.4,9.0
Sequence_T1_4733,DQ1TU,4.5,10.8
Sequence_T1_4734,DQ1TU,0.7,9.0
Sequence_T1_4735,DQ1TU,9.0,15.6
Sequence_T1_4737,4G00A,18.9,31.1
Sequence_T1_4738,RYQI0,0.0,23.9
Sequence_T1_4739,RYQI0,5.1,23.9
Sequence_T1_4740,RYQI0,0.0,23.9
Sequence_T1_4741,R6H5P,3.5,10.0
Sequence_T1_4742,R6H5P,2.7,10.0
Sequence_T1_4743,R6H5P,0.0,12.1
Sequence_T1_4744,R6H5P,0.0,12.1
Sequence_T1_4745,05WY6,0.0,31.0
Sequence_T1_4746,XVHGO,10.5,39.0
Sequence_T1_4747,XVHGO,10.7,39.0
Sequence_T1_4748,UNXLF,3.8,22.4
Sequence_T1_4749,AGJH7,14.7,32.2
Sequence_T1_4750,AGJH7,10.9,32.2
Sequence_T1_4751,AGJH7,23.7,34.0
Sequence_T1_4752,AGJH7,0.5,17.5
Sequence_T1_4753,ZGHLY,10.1,32.0
Sequence_T1_4754,9NRLA,13.6,25.7
Sequence_T1_4755,CM5SK,1.1,14.6
Sequence_T1_4756,CM5SK,8.8,17.0
Sequence_T1_4757,CM5SK,8.5,17.0
Sequence_T1_4758,FYR3P,6.0,17.8
Sequence_T1_4762,YCST7,0.0,5.0
Sequence_T1_4763,YCST7,0.7,5.0
Sequence_T1_4764,B57IW,4.2,17.1
Sequence_T1_4765,HU409,23.1,28.5
Sequence_T1_4766,HU409,0.0,22.5
Sequence_T1_4767,HU409,23.3,31.0
Sequence_T1_4768,CNSMI,19.5,39.6
Sequence_T1_4769,70SEI,0.0,27.1
Sequence_T1_4770,IM3I0,17.7,26.9
Sequence_T1_4772,LOH86,0.0,16.1
Sequence_T1_4773,LOH86,0.0,16.1
Sequence_T1_4774,LOH86,8.3,16.1
Sequence_T1_4775,8W31Y,0.0,7.2
Sequence_T1_4776,ZI2XH,0.0,17.6
Sequence_T1_4777,JMXK5,3.5,13.7
Sequence_T1_4778,Z3AGB,1.8,16.8
Sequence_T1_4779,FVSB0,11.4,21.3
Sequence_T1_4780,WJEVU,7.7,36.2
Sequence_T1_4781,WJEVU,15.4,36.2
Sequence_T1_4782,WJEVU,4.5,13.8
Sequence_T1_4783,WJEVU,4.2,13.8
Sequence_T1_4784,E0MK4,5.1,13.8
Sequence_T1_4785,E0MK4,0.0,10.0
Sequence_T1_4786,92FFB,0.0,10.8
Sequence_T1_4787,92FFB,2.6,16.4
Sequence_T1_4788,92FFB,2.0,16.4
Sequence_T1_4789,JV524,0.9,7.4
Sequence_T1_4790,JV524,2.2,7.7
Sequence_T1_4792,8QCBP,14.2,23.2
Sequence_T1_4793,8BMZQ,0.0,29.0
Sequence_T1_4794,MVPQF,0.1,10.7
Sequence_T1_4796,2DDGF,12.5,26.9
Sequence_T1_4797,HKSI2,1.8,10.8
Sequence_T1_4798,00MFE,0.0,21.5
Sequence_T1_4799,RV11J,0.0,37.1
Sequence_T1_4800,U45LK,23.7,30.1
Sequence_T1_4801,U45LK,1.7,30.1
Sequence_T1_4802,U45LK,0.0,8.8
Sequence_T1_4803,SNUVF,11.2,31.1
Sequence_T1_4804,SNUVF,26.0,38.0
Sequence_T1_4807,QEXP4,0.0,9.6
Sequence_T1_4808,QEXP4,0.0,9.6
Sequence_T1_4809,WRXI4,0.0,32.0
Sequence_T1_4810,BE43L,5.4,18.7
Sequence_T1_4811,BE43L,0.0,18.7
Sequence_T1_4812,BE43L,1.6,18.7
Sequence_T1_4813,BE43L,11.9,20.6
Sequence_T1_4814,BE43L,2.6,18.7
Sequence_T1_4815,B9XZX,2.9,12.1
Sequence_T1_4816,B9XZX,3.5,16.7
Sequence_T1_4817,B9XZX,3.5,16.7
Sequence_T1_4818,B9XZX,3.5,16.7
Sequence_T1_4819,B9XZX,0.0,8.7
Sequence_T1_4822,NTYC3,0.0,31.6
Sequence_T1_4823,NTYC3,0.0,31.6
Sequence_T1_4824,Q77UW,0.0,29.3
Sequence_T1_4825,FJIMX,19.9,31.0
Sequence_T1_4826,8NDRG,0.0,15.5
Sequence_T1_4827,8NDRG,0.0,15.5
Sequence_T1_4828,X62WQ,3.1,13.0
Sequence_T1_4829,X62WQ,0.0,13.0
Sequence_T1_4830,X62WQ,0.0,13.0
Sequence_T1_4831,V2MHO,8.2,14.0
Sequence_T1_4832,LBG7L,18.8,26.0
Sequence_T1_4833,LBG7L,9.6,26.5
Sequence_T1_4834,G4NOT,0.0,28.3
Sequence_T1_4835,CI6H7,0.0,6.0
Sequence_T1_4836,CI6H7,0.0,6.0
Sequence_T1_4837,CI6H7,0.0,6.0
Sequence_T1_4838,CI6H7,2.4,13.1
Sequence_T1_4839,CI6H7,0.0,6.0
Sequence_T1_4840,X2LBW,40.6,69.0
Sequence_T1_4841,X2LBW,49.1,69.0
Sequence_T1_4842,X2LBW,49.1,69.0
Sequence_T1_4843,X2LBW,32.4,47.6
Sequence_T1_4844,X2LBW,26.6,47.6
Sequence_T1_4845,X2LBW,49.8,69.0
Sequence_T1_4846,X2LBW,24.6,47.6
Sequence_T1_4847,X2LBW,0.4,27.2
Sequence_T1_4848,8JR94,0.8,28.7
Sequence_T1_4849,8JR94,1.1,28.7
Sequence_T1_4850,8JR94,23.6,33.0
Sequence_T1_4851,0FC0N,16.7,25.3
Sequence_T1_4852,S4PLU,4.9,24.1
Sequence_T1_4853,Y6MUU,0.0,32.5
Sequence_T1_4854,Y6MUU,28.7,37.6
Sequence_T1_4855,Y6MUU,26.5,37.6
Sequence_T1_4856,Y6MUU,0.0,32.5
Sequence_T1_4857,LU3SU,5.3,14.8
Sequence_T1_4858,8AKGE,13.1,19.4
Sequence_T1_4859,EE8OB,13.9,21.0
Sequence_T1_4860,EE8OB,0.0,21.0
Sequence_T1_4861,EE8OB,0.0,21.0
Sequence_T1_4862,2FLXE,7.6,16.0
Sequence_T1_4863,2FLXE,2.6,10.4
Sequence_T1_4864,2FLXE,3.6,13.2
Sequence_T1_4865,GG1X2,3.0,17.3
Sequence_T1_4866,GG1X2,9.5,20.6
Sequence_T1_4869,2TU40,0.0,8.6
Sequence_T1_4870,2TU40,0.0,8.6
Sequence_T1_4871,2TU40,0.0,8.6
Sequence_T1_4872,9K2TY,19.2,32.0
Sequence_T1_4875,N2XCF,11.5,40.1
Sequence_T1_4876,N2XCF,28.8,40.1
Sequence_T1_4877,N2XCF,15.9,40.1
Sequence_T1_4878,N2XCF,24.1,40.1
Sequence_T1_4879,N2XCF,35.4,41.9
Sequence_T1_4880,N2XCF,36.4,59.6
Sequence_T1_4881,N2XCF,15.3,40.1
Sequence_T1_4882,N2XCF,15.3,40.1
Sequence_T1_4883,BDWIX,11.3,22.2
Sequence_T1_4884,BDWIX,10.2,22.2
Sequence_T1_4885,BDWIX,9.8,22.2
Sequence_T1_4886,BDWIX,8.6,22.2
Sequence_T1_4889,VVCK0,0.1,23.8
Sequence_T1_4890,VVCK0,6.0,23.8
Sequence_T1_4893,HTCKH,0.0,15.5
Sequence_T1_4895,SPUPH,6.1,11.4
Sequence_T1_4897,KO34N,6.8,19.1
Sequence_T1_4898,ZP4X6,0.0,7.7
Sequence_T1_4899,ZP4X6,7.1,25.8
Sequence_T1_4900,ZP4X6,0.2,12.5
Sequence_T1_4901,ZP4X6,5.3,25.8
Sequence_T1_4902,H378S,8.3,28.2
Sequence_T1_4903,H378S,4.4,16.7
Sequence_T1_4904,FWUV8,6.9,25.7
Sequence_T1_4905,FWUV8,6.9,25.7
Sequence_T1_4906,J76NX,6.6,17.9
Sequence_T1_4907,J76NX,0.0,17.9
Sequence_T1_4908,J76NX,8.0,22.2
Sequence_T1_4909,J76NX,16.7,31.2
Sequence_T1_4910,J76NX,0.0,17.9
Sequence_T1_4911,3CFFJ,1.5,23.4
Sequence_T1_4912,3CFFJ,19.4,34.0
Sequence_T1_4913,QMTF2,0.0,19.0
Sequence_T1_4914,QMTF2,10.3,19.0
Sequence_T1_4915,Y8ON2,0.0,17.0
Sequence_T1_4916,V3CWF,0.7,10.6
Sequence_T1_4917,0UFGC,6.6,30.5
Sequence_T1_4918,0UFGC,6.2,30.5
Sequence_T1_4919,V2C4I,0.0,12.3
Sequence_T1_4920,V2C4I,0.0,12.3
Sequence_T1_4921,V2C4I,7.9,22.8
Sequence_T1_4922,SPDF6,0.0,5.2
Sequence_T1_4923,SPDF6,0.6,9.5
Sequence_T1_4924,SPDF6,0.6,9.5
Sequence_T1_4925,SPDF6,0.0,5.2
Sequence_T1_4926,B2GXG,12.7,23.7
Sequence_T1_4927,LZTH6,0.0,13.0
Sequence_T1_4928,LZTH6,6.4,12.6
Sequence_T1_4929,LZTH6,6.4,12.6
Sequence_T1_4930,00N38,8.3,20.8
Sequence_T1_4936,EJIKG,3.3,16.9
Sequence_T1_4938,SLMQF,4.7,13.9
Sequence_T1_4939,SLMQF,21.6,27.1
Sequence_T1_4940,SLMQF,17.9,25.9
Sequence_T1_4941,92UB5,0.0,32.0
Sequence_T1_4942,92UB5,0.0,32.0
Sequence_T1_4943,P36YW,16.4,28.0
Sequence_T1_4944,QQUI7,13.6,32.0
Sequence_T1_4945,K47J5,0.0,28.8
Sequence_T1_4946,K47J5,14.2,28.8
Sequence_T1_4947,K47J5,13.1,28.8
Sequence_T1_4948,SXFG6,0.0,22.4
Sequence_T1_4949,SXFG6,0.0,22.4
Sequence_T1_4951,XNT6F,0.0,13.6
Sequence_T1_4952,XNT6F,0.0,13.6
Sequence_T1_4953,XNT6F,0.0,13.6
Sequence_T1_4954,7WJUW,11.5,34.0
Sequence_T1_4955,7WJUW,4.0,12.0
Sequence_T1_4956,7WJUW,2.0,9.9
Sequence_T1_4957,7WJUW,28.0,36.0
Sequence_T1_4958,7YMK9,0.0,39.9
Sequence_T1_4959,7YMK9,15.8,39.9
Sequence_T1_4960,UKMK6,14.6,46.0
Sequence_T1_4961,UKMK6,42.2,54.2
Sequence_T1_4962,UKMK6,12.7,46.0
Sequence_T1_4963,2RRSO,0.0,10.6
Sequence_T1_4964,KO80I,0.0,23.1
Sequence_T1_4965,KO80I,0.0,23.1
Sequence_T1_4966,XIUQJ,0.0,17.3
Sequence_T1_4967,XIUQJ,0.0,17.3
Sequence_T1_4972,AF8IH,1.1,20.7
Sequence_T1_4973,RZY2I,4.0,10.0
Sequence_T1_4974,2EPFZ,15.7,24.3
Sequence_T1_4975,2EPFZ,14.0,23.8
Sequence_T1_4976,2EPFZ,7.0,23.8
Sequence_T1_4978,MCNRZ,15.0,22.7
Sequence_T1_4980,VRY89,2.1,32.0
Sequence_T1_4981,6PZJ3,0.0,14.2
Sequence_T1_4982,6SWTR,14.0,27.0
Sequence_T1_4983,6SWTR,2.5,27.0
Sequence_T1_4984,9A90E,1.1,12.5
Sequence_T1_4987,NDLY5,0.0,16.5
Sequence_T1_4988,NDLY5,9.6,30.5
Sequence_T1_4990,0M1ZU,0.6,8.5
Sequence_T1_4991,0M1ZU,0.2,8.5
Sequence_T1_4992,8XC4G,5.0,11.8
Sequence_T1_4993,8XC4G,0.0,9.4
Sequence_T1_4994,8XC4G,0.0,9.4
Sequence_T1_4995,8XC4G,6.8,13.9
Sequence_T1_4998,7B50N,0.0,18.6
Sequence_T1_4999,7B50N,10.2,18.6
Sequence_T1_5000,VQP1L,0.0,22.7
Sequence_T1_5001,U7E1T,0.0,8.6
Sequence_T1_5002,YOVS5,0.0,22.9
Sequence_T1_5003,MEYZ5,0.0,18.2
Sequence_T1_5004,MEYZ5,0.0,18.2
Sequence_T1_5005,MEYZ5,13.3,25.4
Sequence_T1_5008,NLWBW,0.0,8.5
Sequence_T1_5009,D7KU2,0.0,14.1
Sequence_T1_5010,UTNL9,0.0,8.6
Sequence_T1_5011,0NM06,15.5,23.5
Sequence_T1_5019,HLUMT,0.0,18.0
Sequence_T1_5020,10LP3,4.9,15.9
Sequence_T1_5023,A7BUX,0.0,26.6
Sequence_T1_5024,A7BUX,0.0,26.6
Sequence_T1_5025,A7BUX,0.0,26.6
Sequence_T1_5026,A7BUX,0.0,26.6
Sequence_T1_5027,A7BUX,0.0,26.6
Sequence_T1_5028,A7BUX,10.1,26.6
Sequence_T1_5029,A58I2,0.0,14.9
Sequence_T1_5030,33OVO,3.2,16.2
Sequence_T1_5033,OA6XR,0.0,22.5
Sequence_T1_5034,WTPQ6,0.0,14.9
Sequence_T1_5035,3064K,0.0,8.1
Sequence_T1_5041,CR1OK,9.4,21.0
Sequence_T1_5042,6RXCP,16.7,27.0
Sequence_T1_5043,8J723,0.0,35.5
Sequence_T1_5044,2ZFNL,0.0,11.3
Sequence_T1_5045,2ZFNL,0.0,11.3
Sequence_T1_5048,3MLVF,15.5,21.2
Sequence_T1_5049,5ZRFL,18.0,32.0
Sequence_T1_5056,GJC0W,0.0,11.9
Sequence_T1_5061,S2IG2,0.2,7.6
Sequence_T1_5062,S2IG2,26.0,38.9
Sequence_T1_5063,S2IG2,5.4,38.9
Sequence_T1_5064,S2IG2,1.8,11.2
Sequence_T1_5065,18FTZ,0.0,26.8
Sequence_T1_5066,18FTZ,22.8,33.0
Sequence_T1_5067,18FTZ,21.8,33.0
Sequence_T1_5068,18FTZ,0.0,26.8
Sequence_T1_5069,HOZ76,0.0,25.0
Sequence_T1_5070,QC9M1,0.0,15.0
Sequence_T1_5071,QC9M1,12.1,42.7
Sequence_T1_5072,QC9M1,4.9,15.0
Sequence_T1_5073,QC9M1,6.3,42.7
Sequence_T1_5075,W5RC5,2.7,10.4
Sequence_T1_5076,EK19H,3.8,17.6
Sequence_T1_5077,EK19H,4.2,17.6
Sequence_T1_5078,QBOOH,0.0,23.4
Sequence_T1_5079,QBOOH,0.0,23.4
Sequence_T1_5080,11TTU,4.3,11.7
Sequence_T1_5081,11TTU,0.0,9.7
Sequence_T1_5082,11TTU,4.2,11.7
Sequence_T1_5083,CM293,0.0,9.4
Sequence_T1_5084,D32A4,0.0,8.9
Sequence_T1_5085,FRLW2,8.6,32.0
Sequence_T1_5086,C4HHB,1.8,15.3
Sequence_T1_5087,EWBOG,11.5,22.5
Sequence_T1_5088,EWBOG,9.8,22.5
Sequence_T1_5089,3ONCH,5.7,21.2
Sequence_T1_5090,3ONCH,6.0,21.2
Sequence_T1_5091,9FHVW,0.0,21.5
Sequence_T1_5092,W1SRN,6.4,16.4
Sequence_T1_5093,170OQ,12.1,23.9
Sequence_T1_5094,170OQ,0.0,18.4
Sequence_T1_5095,170OQ,0.0,18.4
Sequence_T1_5096,170OQ,0.0,18.4
Sequence_T1_5097,5C6IS,5.3,15.0
Sequence_T1_5098,5C6IS,7.4,16.0
Sequence_T1_5099,5C6IS,8.6,16.0
Sequence_T1_5100,HONRP,3.7,16.7
Sequence_T1_5101,MNNDB,14.4,23.6
Sequence_T1_5102,MNNDB,0.6,7.1
Sequence_T1_5103,MNNDB,1.9,21.9
Sequence_T1_5104,MNNDB,3.1,21.9
Sequence_T1_5105,MNNDB,1.3,21.9
Sequence_T1_5106,803H6,12.8,27.2
Sequence_T1_5107,EHHRS,13.7,21.7
Sequence_T1_5108,G5G8K,0.0,10.0
Sequence_T1_5109,ZO3EG,17.6,38.6
Sequence_T1_5110,ZO3EG,15.5,38.6
Sequence_T1_5111,ZO3EG,12.1,23.0
Sequence_T1_5112,ZO3EG,15.9,38.6
Sequence_T1_5113,ZO3EG,6.0,18.8
Sequence_T1_5114,JP60G,13.0,23.0
Sequence_T1_5116,JP60G,5.9,23.0
Sequence_T1_5118,J3ZZH,0.5,5.2
Sequence_T1_5120,THW67,10.0,16.4
Sequence_T1_5121,THW67,12.0,27.7
Sequence_T1_5122,THW67,0.2,4.6
Sequence_T1_5123,THW67,20.4,30.0
Sequence_T1_5124,THW67,11.2,22.0
Sequence_T1_5125,WZN0I,1.3,17.5
Sequence_T1_5126,LCEM0,0.0,27.2
Sequence_T1_5127,LCEM0,0.0,27.2
Sequence_T1_5128,LCEM0,0.0,27.2
Sequence_T1_5129,LCEM0,21.3,29.2
Sequence_T1_5130,2DTZ3,0.3,12.4
Sequence_T1_5131,H8S4L,0.0,19.9
Sequence_T1_5133,K4UOG,10.9,29.8
Sequence_T1_5134,WN2N7,0.0,14.6
Sequence_T1_5135,KRRBE,0.0,10.1
Sequence_T1_5136,KRRBE,0.0,10.1
Sequence_T1_5139,ZHOP3,2.5,12.7
Sequence_T1_5140,ZHOP3,0.1,11.1
Sequence_T1_5141,ZHOP3,4.9,12.7
Sequence_T1_5142,ZHOP3,3.9,12.7
Sequence_T1_5143,ZHOP3,3.9,12.7
Sequence_T1_5144,1YTD7,0.0,30.9
Sequence_T1_5145,ORPD5,2.8,9.0
Sequence_T1_5146,ORPD5,5.9,20.5
Sequence_T1_5147,ORPD5,2.5,9.0
Sequence_T1_5148,ORPD5,8.5,20.5
Sequence_T1_5149,WTJQ0,8.1,20.0
Sequence_T1_5150,WTJQ0,0.0,12.8
Sequence_T1_5151,ZU8Q1,7.7,20.9
Sequence_T1_5152,ZU8Q1,1.9,12.0
Sequence_T1_5153,ZU8Q1,4.9,14.9
Sequence_T1_5154,ZU8Q1,1.5,12.0
Sequence_T1_5155,ZU8Q1,0.5,12.0
Sequence_T1_5156,ZU8Q1,0.2,12.0
Sequence_T1_5157,HWLBL,0.0,19.3
Sequence_T1_5158,HWLBL,3.2,19.3
Sequence_T1_5159,HWLBL,2.6,19.3
Sequence_T1_5160,HWLBL,0.0,19.3
Sequence_T1_5164,MOT57,0.0,23.3
Sequence_T1_5165,T8B7B,0.0,23.3
Sequence_T1_5166,T8B7B,16.7,25.4
Sequence_T1_5167,T8B7B,20.0,28.8
Sequence_T1_5168,V4HBP,25.2,32.0
Sequence_T1_5169,V4HBP,0.0,15.9
Sequence_T1_5170,V4HBP,15.6,29.4
Sequence_T1_5171,5SAAB,12.5,26.3
Sequence_T1_5172,5SAAB,22.3,32.0
Sequence_T1_5173,86GSE,9.6,20.0
Sequence_T1_5174,R4FOQ,0.6,5.9
Sequence_T1_5175,R4FOQ,0.0,5.1
Sequence_T1_5176,UZIER,0.4,11.5
Sequence_T1_5177,2IS9G,11.0,24.2
Sequence_T1_5178,2IS9G,15.6,24.2
Sequence_T1_5180,9J166,0.0,17.5
Sequence_T1_5181,9J166,0.0,17.5
Sequence_T1_5183,4C1KY,0.0,34.3
Sequence_T1_5185,V9XR6,0.0,20.0
Sequence_T1_5187,WV8SY,13.1,21.0
Sequence_T1_5188,5XAMJ,10.1,19.7
Sequence_T1_5189,3C9L1,0.0,34.3
Sequence_T1_5192,9Z1A3,0.0,16.3
Sequence_T1_5193,9Z1A3,0.0,16.3
Sequence_T1_5194,8SVWO,0.0,23.0
Sequence_T1_5195,8SVWO,26.3,34.0
Sequence_T1_5196,51801,0.0,9.6
Sequence_T1_5197,UX8NQ,13.2,19.0
Sequence_T1_5198,UX8NQ,8.5,17.0
Sequence_T1_5199,X8AP2,12.1,31.0
Sequence_T1_5200,X8AP2,9.1,31.0
Sequence_T1_5201,QXBTG,0.3,10.9
Sequence_T1_5202,QXBTG,3.1,21.0
Sequence_T1_5203,QXBTG,2.4,9.8
Sequence_T1_5204,ZXKUH,0.0,24.6
Sequence_T1_5205,TE421,1.2,33.0
Sequence_T1_5206,TE421,5.0,33.0
Sequence_T1_5207,11DD3,0.0,17.5
Sequence_T1_5208,11DD3,1.1,17.5
Sequence_T1_5209,11DD3,0.0,17.5
Sequence_T1_5212,Y5ZU3,0.0,22.1
Sequence_T1_5213,Y5ZU3,0.0,22.1
Sequence_T1_5214,97HAH,15.1,22.6
Sequence_T1_5215,97HAH,21.4,28.0
Sequence_T1_5216,97HAH,16.7,28.0
Sequence_T1_5217,97HAH,1.0,10.5
Sequence_T1_5218,XJE4Y,5.5,20.9
Sequence_T1_5219,XJE4Y,0.0,13.9
Sequence_T1_5220,75ZOJ,14.1,28.9
Sequence_T1_5221,7W8E0,4.0,12.9
Sequence_T1_5222,7W8E0,3.3,12.9
Sequence_T1_5223,CUD1T,0.0,14.5
Sequence_T1_5224,CUD1T,0.0,14.5
Sequence_T1_5225,EXPOA,12.3,27.3
Sequence_T1_5226,EXPOA,0.3,27.3
Sequence_T1_5227,Z1LE8,5.2,17.3
Sequence_T1_5228,Z1LE8,3.7,9.2
Sequence_T1_5229,Z1LE8,3.9,17.3
Sequence_T1_5230,Z1LE8,5.2,17.3
Sequence_T1_5231,I8I5F,0.0,9.5
Sequence_T1_5232,313G8,0.0,27.6
Sequence_T1_5233,0F453,0.3,20.0
Sequence_T1_5234,0F453,0.3,20.0
Sequence_T1_5236,Q18ZQ,17.8,39.9
Sequence_T1_5237,Q18ZQ,8.3,39.9
Sequence_T1_5238,Q18ZQ,22.3,39.9
Sequence_T1_5239,Q18ZQ,0.0,8.0
Sequence_T1_5240,Q18ZQ,0.2,8.0
Sequence_T1_5241,Q18ZQ,1.2,39.9
Sequence_T1_5242,5JSFE,19.6,29.0
Sequence_T1_5245,LEG82,10.3,20.7
Sequence_T1_5250,NYZL3,11.6,17.9
Sequence_T1_5251,NYZL3,12.7,25.8
Sequence_T1_5252,NYZL3,12.5,25.8
Sequence_T1_5255,XJU8U,12.1,23.6
Sequence_T1_5256,XJU8U,5.9,16.4
Sequence_T1_5257,XJU8U,0.0,11.7
Sequence_T1_5258,XJU8U,8.4,23.6
Sequence_T1_5262,M3EAQ,12.0,18.1
Sequence_T1_5263,67MSU,0.0,26.6
Sequence_T1_5264,67MSU,20.4,31.0
Sequence_T1_5265,42MC3,0.0,25.0
Sequence_T1_5266,42MC3,0.0,25.0
Sequence_T1_5267,M40WF,28.0,37.0
Sequence_T1_5268,M40WF,1.3,34.2
Sequence_T1_5269,3GXB7,0.0,31.1
Sequence_T1_5270,YP1HM,0.0,24.0
Sequence_T1_5271,YP1HM,0.0,24.0
Sequence_T1_5272,YP1HM,22.2,36.0
Sequence_T1_5273,YP1HM,24.5,36.0
Sequence_T1_5274,YP1HM,18.6,36.0
Sequence_T1_5275,PSCWP,23.6,33.6
Sequence_T1_5276,PSCWP,10.0,29.5
Sequence_T1_5277,PSCWP,7.2,18.2
Sequence_T1_5278,HA8MN,3.2,20.4
Sequence_T1_5279,EFIA2,3.1,13.8
Sequence_T1_5284,F44A2,0.0,25.1
Sequence_T1_5285,F44A2,0.0,25.1
Sequence_T1_5286,F44A2,0.0,25.1
Sequence_T1_5287,F44A2,0.0,25.1
Sequence_T1_5288,M506V,0.0,17.8
Sequence_T1_5289,M506V,6.4,17.8
Sequence_T1_5290,36VYU,0.0,6.9
Sequence_T1_5291,SSKK6,20.9,27.2
Sequence_T1_5292,1ZBUS,4.5,10.8
Sequence_T1_5293,61WIS,0.8,16.1
Sequence_T1_5294,61WIS,0.0,16.1
Sequence_T1_5295,N79WJ,16.0,27.3
Sequence_T1_5296,6PYRZ,0.0,6.5
Sequence_T1_5297,6PYRZ,0.0,6.5
Sequence_T1_5298,ECXEX,4.9,24.0
Sequence_T1_5299,ECXEX,19.8,32.0
Sequence_T1_5300,YLE12,0.0,9.6
Sequence_T1_5304,YIV35,17.0,27.5
Sequence_T1_5306,UN86L,17.4,25.1
Sequence_T1_5307,I4N6K,14.9,24.3
Sequence_T1_5308,M2XIS,0.0,7.4
Sequence_T1_5309,M2XIS,0.0,7.4
Sequence_T1_5310,M2XIS,2.7,9.4
Sequence_T1_5311,9A58F,2.9,10.9
Sequence_T1_5312,EI5M3,1.1,10.2
Sequence_T1_5313,NIPVQ,2.2,8.1
Sequence_T1_5314,I5ZWF,19.0,31.0
Sequence_T1_5315,ANZ0S,10.8,20.4
Sequence_T1_5318,NQKZB,0.0,18.1
Sequence_T1_5319,NQKZB,0.0,18.1
Sequence_T1_5320,JPEM7,0.0,15.0
Sequence_T1_5321,JPEM7,5.7,13.1
Sequence_T1_5322,JPEM7,3.1,15.0
Sequence_T1_5323,X1EZQ,2.0,29.2
Sequence_T1_5324,X1EZQ,0.0,7.3
Sequence_T1_5325,XUV0Y,3.0,9.9
Sequence_T1_5326,XUV0Y,9.5,20.9
Sequence_T1_5327,XUV0Y,6.7,13.8
Sequence_T1_5328,XUV0Y,4.7,11.9
Sequence_T1_5329,Z9XLJ,13.5,21.2
Sequence_T1_5330,Z9XLJ,13.3,20.2
Sequence_T1_5331,XSGYC,0.0,21.1
Sequence_T1_5332,XSGYC,0.0,21.1
Sequence_T1_5333,XSGYC,0.0,21.1
Sequence_T1_5334,81R3C,14.7,28.0
Sequence_T1_5335,81R3C,0.1,23.6
Sequence_T1_5336,M0KKW,3.2,12.2
Sequence_T1_5337,024PD,0.0,10.6
Sequence_T1_5338,BTR60,2.9,15.6
Sequence_T1_5339,8WQOP,0.1,28.4
Sequence_T1_5340,8WQOP,0.0,28.4
Sequence_T1_5342,808H5,10.5,18.7
Sequence_T1_5343,PQX96,0.0,19.2
Sequence_T1_5344,PQX96,1.2,19.2
Sequence_T1_5345,4L664,0.0,18.1
Sequence_T1_5346,4CHXK,12.6,25.0
Sequence_T1_5347,4CHXK,5.8,25.0
Sequence_T1_5348,YQCYJ,26.9,36.0
Sequence_T1_5349,YQCYJ,23.9,36.0
Sequence_T1_5350,YQCYJ,0.0,8.8
Sequence_T1_5351,YQCYJ,2.2,8.8
Sequence_T1_5352,MUZMD,0.1,19.8
Sequence_T1_5353,EQ4GN,0.0,24.0
Sequence_T1_5354,EQ4GN,4.5,24.0
Sequence_T1_5355,9IY50,0.0,23.0
Sequence_T1_5356,9IY50,0.0,23.0
Sequence_T1_5357,9IY50,0.0,23.0
Sequence_T1_5358,J4U86,0.0,36.2
Sequence_T1_5359,VTIUW,0.0,15.8
Sequence_T1_5360,P8ZU6,10.7,26.3
Sequence_T1_5361,6WZ1K,20.7,26.6
Sequence_T1_5362,6WZ1K,0.0,26.8
Sequence_T1_5363,6WZ1K,9.9,26.8
Sequence_T1_5364,P2UBC,10.8,21.8
Sequence_T1_5365,P2UBC,6.0,21.8
Sequence_T1_5366,3SNSC,14.8,29.5
Sequence_T1_5368,UBUKL,0.7,12.0
Sequence_T1_5369,DVDU2,0.0,9.7
Sequence_T1_5370,2ECXI,2.1,13.2
Sequence_T1_5371,2ECXI,5.7,14.0
Sequence_T1_5372,2ECXI,1.0,8.1
Sequence_T1_5373,2ECXI,1.4,8.1
Sequence_T1_5374,2ECXI,10.1,21.1
Sequence_T1_5375,2ECXI,10.0,21.1
Sequence_T1_5376,NVF2S,16.5,23.7
Sequence_T1_5377,NVF2S,0.0,18.2
Sequence_T1_5378,NVF2S,13.4,25.0
Sequence_T1_5379,L347E,0.0,33.8
Sequence_T1_5381,DG33V,5.6,19.6
Sequence_T1_5382,RNCN8,18.2,30.0
Sequence_T1_5383,RNCN8,0.0,19.3
Sequence_T1_5384,RNCN8,0.0,19.3
Sequence_T1_5385,CCTIO,5.3,16.5
Sequence_T1_5386,CCTIO,4.1,16.5
Sequence_T1_5389,GA4EI,13.4,36.6
Sequence_T1_5390,4L6GZ,0.0,15.5
Sequence_T1_5391,BLFEV,5.6,32.6
Sequence_T1_5392,BLFEV,0.0,32.6
Sequence_T1_5393,CII5H,2.1,14.7
Sequence_T1_5394,TW2F4,12.9,32.0
Sequence_T1_5395,OXEMQ,10.1,21.3
Sequence_T1_5396,OXEMQ,4.6,15.4
Sequence_T1_5397,OXEMQ,6.0,18.2
Sequence_T1_5398,OXEMQ,8.0,18.2
Sequence_T1_5399,KC863,0.0,30.6
Sequence_T1_5400,BY6ZZ,0.0,14.0
